time,signal
1.27099999999999e+01,0.00000000000000e+00
1.27199999999999e+01,0.00000000000000e+00
1.27299999999999e+01,0.00000000000000e+00
1.27399999999999e+01,0.00000000000000e+00
1.27499999999999e+01,0.00000000000000e+00
1.27599999999999e+01,0.00000000000000e+00
1.27699999999999e+01,0.00000000000000e+00
1.27799999999999e+01,0.00000000000000e+00
1.27899999999999e+01,0.00000000000000e+00
1.27999999999999e+01,0.00000000000000e+00
1.28099999999999e+01,0.00000000000000e+00
1.28199999999999e+01,0.00000000000000e+00
1.28299999999999e+01,0.00000000000000e+00
1.28399999999999e+01,0.00000000000000e+00
1.28499999999999e+01,0.00000000000000e+00
1.28599999999999e+01,0.00000000000000e+00
1.28699999999999e+01,0.00000000000000e+00
1.28799999999999e+01,0.00000000000000e+00
1.28899999999999e+01,0.00000000000000e+00
1.28999999999999e+01,0.00000000000000e+00
1.29099999999999e+01,0.00000000000000e+00
1.29199999999999e+01,0.00000000000000e+00
1.29299999999999e+01,0.00000000000000e+00
1.29399999999999e+01,0.00000000000000e+00
1.29499999999999e+01,0.00000000000000e+00
1.29599999999999e+01,0.00000000000000e+00
1.29699999999999e+01,0.00000000000000e+00
1.29799999999999e+01,0.00000000000000e+00
1.29899999999999e+01,0.00000000000000e+00
1.29999999999999e+01,0.00000000000000e+00
1.30000000000000e+01,0.00000000000000e+00
